house_area,house_fitmend,house_located,house_name,house_room,house_towards,total_price,unit_price
169,精装,双井,九龙花园 ,3室2厅,南 北,950,56034
67,简装,北关,通惠小区 ,2室1厅,南 北,260,38445
102,精装,北苑,北苑家园茉藜园 ,2室1厅,东南,550,53513
93,简装,北关,东阁雅舍 ,2室2厅,东南,392,41984
48,精装,三元桥,曙光里 ,2室1厅,西南 西北,360,73892
227,精装,朝青,天鹅湾南区 ,3室2厅,南,1500,65993
211,简装,天通苑,天通苑中苑 ,4室2厅,南 北,919,43393
89,简装,成寿寺,四方景园四区 ,2室1厅,南,465,51962
139,其他,五道口,华清嘉园 ,3室1厅,东南,1600,114458
59,精装,四惠,东恒时代一期 ,1室1厅,东,368,61652
60,精装,朝阳门内,仓南胡同12号院 ,2室1厅,南 北,750,124938
55,简装,东花市,富贵园四区 ,1室1厅,西,613,109995
107,精装,西直门,时代之光名苑 ,2室1厅,东,890,82653
82,简装,顺义城,金汉绿港一区 ,2室1厅,西南,365,43992
107,精装,科技园区,怡海花园恒泰园 ,2室1厅,南 北,650,60669
105,简装,顺义城,港馨家园西区 ,3室1厅,南 北,440,41822
214,简装,北七家,桃园公寓 ,5室3厅,南 北,438,20419
127,简装,宣武门,椿树园 ,3室1厅,东南,1265,99380
96,精装,岳各庄,丰体时代花园 ,2室1厅,东,440,45648
111,简装,马家堡,益明园 ,2室2厅,东南 北,790,71108
89,精装,长阳,天骄俊园 ,2室2厅,南 北,310,34514
88,简装,定福庄,美然动力A3区 ,2室1厅,南 北,463,52199
56,精装,公主坟,柳林馆 ,2室1厅,东南,570,101424
81,简装,回龙观,领秀慧谷B区 ,2室1厅,南,366,45163
181,精装,天通苑,天通苑北三区 ,3室2厅,南 北,575,31667
57,简装,劲松,武圣西里 ,2室1厅,南 北,335,58080
68,精装,大望路,后现代城 ,1室1厅,北,480,69788
44,其他,上地,马连洼1号院 ,1室1厅,南,495,111487
78,精装,马连道,三义东里 ,2室1厅,南,628,79899
98,简装,苹果园,西山枫林一二期 ,2室1厅,南,558,56737
60,简装,滨河西区,门头沟月季园 ,2室1厅,东南 北,243,39876
367,精装,朝青,天鹅湾北区 ,4室3厅,南 北,2100,57192
86,简装,定福庄,美然动力A3区 ,2室2厅,南 北,460,52911
111,精装,望京,慧谷时空 ,2室2厅,东,710,63626
103,简装,大望路,后现代城 ,2室1厅,南,760,73438
100,精装,大红门,远洋自然 ,2室1厅,东 北,620,61858
117,毛坯,通州北苑,天时名苑 ,3室2厅,南 北,550,46662
71,毛坯,广渠门,广渠家园 ,2室2厅,东,590,82599
100,简装,霍营,龙锦苑东三区 ,2室1厅,南 北,420,41967
99,精装,回龙观,北京人家 ,3室2厅,南 北,470,47346
66,简装,鲁谷,鲁谷74号院 ,2室1厅,南,418,63219
103,精装,劲松,华腾园 ,3室1厅,东南,660,63861
87,简装,回龙观,风雅园三区 ,2室1厅,西南,420,47891
63,精装,甜水园,甜水园北里 ,2室1厅,南 北,419,65964
77,精装,世纪城,晨月园 ,2室1厅,西南,776,99910
86,精装,望京,嘉美风尚中心 ,2室1厅,东南,770,89028
127,简装,宣武门,椿树园 ,3室1厅,东南,1265,99380
94,精装,亦庄,林肯公园 ,2室1厅,南 北,600,63352
94,精装,工体,幸福二村 ,2室1厅,南 北,790,83678
91,精装,西三旗,富力桃园A区 ,2室1厅,南 北,630,69125
124,精装,黄村北,顺驰领海 ,3室2厅,南 北,620,49656
93,简装,天通苑,天通苑本四区 ,2室1厅,南 北,359,38574
89,精装,豆各庄,富力又一城C区 ,2室2厅,南,500,55985
123,精装,回龙观,风雅园二区 ,3室1厅,南 北,499,40396
82,其他,望京,花家地西里二区 ,3室1厅,南 北,598,72345
55,精装,立水桥,北京北 ,3室1厅,西南,439,78520
100,简装,回龙观,新龙城 ,2室1厅,南 北,495,49020
56,简装,牡丹园,塔院小区 ,2室1厅,东南,486,85957
124,简装,天通苑,天通西苑三区 ,2室2厅,南 北,475,38049
71,简装,东直门,民安小区东扬威街 ,2室1厅,南,750,105072
89,简装,北七家,北亚花园 ,2室1厅,南 北,329,36822
81,其他,北苑,中国铁建国际城 ,2室1厅,南,690,84850
136,精装,望京,华鼎世家二期 ,2室1厅,西南,1000,73357
101,简装,清河,宝盛北里 ,2室1厅,南 北,575,56751
146,简装,亦庄,郁金香舍 ,4室2厅,南 北,900,61560
85,简装,新华大街,皓月苑 ,2室1厅,南 北,358,42059
130,精装,管庄,柏林爱乐四期 ,3室2厅,南 北,798,61206
89,简装,月坛,月坛北街25号院 ,3室1厅,东南 北,925,103122
86,简装,北关,翠福园 ,2室1厅,南 北,336,38737
70,简装,黄村中,黄村西里 ,3室1厅,南 北,265,37351
106,精装,玉泉营,三环新城6号院 ,2室2厅,南,590,55551
79,精装,马坡,香悦四季 ,2室1厅,南,360,45125
154,精装,大望路,珠江帝景 ,3室1厅,东南,1350,87612
98,简装,西二旗,智学苑 ,2室1厅,西南,480,48712
90,精装,望京,望京新城 ,2室2厅,西南,575,63347
74,简装,北七家,名流花园 ,2室1厅,南 北,320,43023
78,简装,常营,北辰福第二号院 ,2室1厅,西南,360,46078
101,精装,大望路,风度柏林 ,2室1厅,西南,795,78272
190,精装,太阳宫,太阳国际公馆 ,3室1厅,南 北,1390,73147
89,其他,宋家庄,横一条甲18号院 ,3室1厅,南 北,460,51483
105,简装,通州北苑,天时名苑 ,2室1厅,南 北,530,50010
76,简装,双桥,双桥六号井 ,2室1厅,南 北,318,41624
94,精装,亦庄,林肯公园 ,2室1厅,南 北,600,63352
94,精装,工体,幸福二村 ,2室1厅,南 北,790,83678
91,精装,西三旗,富力桃园A区 ,2室1厅,南 北,630,69125
124,精装,黄村北,顺驰领海 ,3室2厅,南 北,620,49656
93,简装,天通苑,天通苑本四区 ,2室1厅,南 北,359,38574
89,精装,豆各庄,富力又一城C区 ,2室2厅,南,500,55985
123,精装,回龙观,风雅园二区 ,3室1厅,南 北,499,40396
96,精装,玉泉营,三环新城8号院 ,2室1厅,南 西北,528,54710
80,精装,百子湾,美利山 ,1室1厅,西北,425,53079
54,其他,团结湖,水碓子西里 ,2室1厅,南,380,69610
84,简装,和平里,地坛北里 ,2室1厅,东 西,795,94273
88,精装,垡头,翠成馨园 ,2室2厅,南 北,470,53264
110,简装,大望路,珠江帝景 ,2室1厅,东南 西北,920,83176
43,精装,回龙观,万润家园 ,1室1厅,北,261,60670
130,精装,草桥,玺萌公馆 ,3室2厅,南 北,1021,77957
66,简装,和义,南苑北里三区 ,2室1厅,南 北,316,47179
58,精装,西罗园,西罗园四区 ,2室1厅,南 北,325,55939
90,精装,西红门,世嘉博苑 ,2室1厅,南 北,508,56395
56,精装,北工大,磨房北里 ,2室1厅,南 北,360,63203
100,简装,管庄,北京新天地 ,2室1厅,南,530,52942
91,简装,天通苑,天通苑东二区 ,2室1厅,南 北,408,44683
95,精装,玉泉营,鸿业兴园一区 ,2室2厅,西南,559,58577
164,简装,惠新西街,罗马花园 ,3室1厅,西南,880,53603
53,简装,城子,桥东街小区 ,2室1厅,南 北,210,38947
109,简装,新宫,飞腾家园 ,3室1厅,南 北,434,39556
118,精装,回龙观,龙腾苑二区 ,3室1厅,南 北,490,41264
94,简装,后沙峪,空港吉祥花园 ,3室2厅,南 北,460,48595
84,简装,大红门,建欣苑三里 ,2室1厅,南,350,41221
90,精装,旧宫,芳源里 ,2室1厅,南 北,423,46964
64,精装,太阳宫,社科院 ,1室1厅,东 南,499,77485
92,精装,十里堡,京棉新城 ,2室1厅,东南,545,59073
105,简装,回龙观,龙禧苑一区 ,3室1厅,南 北,485,46165
97,精装,果园,翠屏北里西区 ,2室1厅,南 北,430,44022
70,精装,双桥,朝阳旺角 ,2室1厅,东,336,47966
121,精装,枣园,翡翠城五期 ,3室2厅,南 北,645,53161
66,简装,和义,南苑北里三区 ,2室1厅,南 北,316,47179
58,精装,西罗园,西罗园四区 ,2室1厅,南 北,325,55939
85,简装,安贞,安定路 ,3室1厅,南 北,770,89891
126,精装,临河里,瑞都公园世家南区 ,3室2厅,南 北,680,53573
76,精装,芍药居,芍药居北里 ,2室1厅,南 北,599,77884
227,精装,朝青,天鹅湾南区 ,3室2厅,南,1500,65993
101,精装,石佛营,东岸 ,2室1厅,南,719,70747
162,简装,紫竹桥,人济山庄 ,3室1厅,西,1390,85502
93,精装,方庄,紫芳园一区 ,3室1厅,东 北,615,65503
61,简装,北大地,前泥洼小区 ,2室1厅,南 北,340,55079
108,简装,上地,上地东里 ,2室2厅,南 北,990,90993
89,精装,长阳,国际花园 ,3室1厅,南 北,349,39052
59,精装,古城,古城路小区 ,2室1厅,南 北,282,47531
123,精装,大望路,珠江帝景 ,2室2厅,西南,999,81114
72,简装,和平里,和平里七区 ,3室1厅,南 北,630,87077
105,精装,劲松,华腾园 ,2室1厅,西南,705,66889
99,精装,通州北苑,天时名苑 ,2室2厅,东南,510,51417
89,简装,西三旗,旗胜家园 ,2室1厅,南 北,370,41199
92,简装,望京,世安家园 ,2室1厅,西南,570,61629
161,精装,望京,银领国际 ,3室2厅,东南,1030,63600
73,精装,亚运村,安慧北里雅园 ,2室1厅,西南,560,76713
67,简装,武夷花园,西上园老三区 ,2室1厅,南 北,350,52154
161,精装,青塔,春园 ,3室2厅,西南,750,46406
73,精装,霍营,天鑫家园 ,2室1厅,北,345,47157
97,精装,北苑,北苑家园望春园 ,2室1厅,南 北,555,56761
99,精装,通州北苑,天时名苑 ,2室2厅,东南,510,51417
73,精装,亚运村,安慧北里雅园 ,2室1厅,西南,560,76713
118,简装,青塔,万科中粮假日风景 ,3室2厅,南 北,859,72276
110,精装,北苑,北苑家园茉藜园 ,2室1厅,西南,560,50487
68,精装,常营,首开畅心园 ,2室1厅,南 西,289,41927
91,精装,滨河西区,霁月园 ,2室1厅,东 西,370,40651
31,简装,广安门,荣丰2008 ,1室1厅,东,408,128464
64,简装,木樨园,圣淘沙 ,1室1厅,东,340,53059
71,精装,广安门,丽水莲花 ,1室1厅,东,700,98108
170,精装,望京,大西洋新城E区 ,4室2厅,东北,1350,79008
88,精装,北七家,北亚花园 ,2室1厅,南 北,293,33149
76,毛坯,杨庄,建西苑南里 ,2室1厅,西南,485,63499
72,简装,望京,南湖中园二区 ,2室1厅,西南,470,65161
88,简装,北苑,鑫兆丽园 ,2室1厅,南 北,539,60898
57,精装,白石桥,动物园宿舍 ,2室1厅,南 北,495,86554
62,其他,顺义城,石园西区 ,2室1厅,东南 北,238,37784
77,其他,皂君庙,皂君东里 ,3室1厅,南 北,696,90331
62,简装,二里庄,志新村 ,2室1厅,东南,480,76312
100,精装,望京,望馨花园 ,2室1厅,西北,650,64955
63,精装,黄村中,永华北里 ,2室1厅,南 北,270,42695
88,精装,长阳,加州水郡四期 ,2室1厅,西,258,29199
124,精装,黄村北,新里.西斯莱公馆 ,3室2厅,南 北,700,56072
73,精装,马连道,北欧印象 ,2室1厅,西,630,85540
91,精装,西红门,鸿坤理想城礼域府 ,2室1厅,东 西,490,53576
96,精装,玉泉营,三环新城8号院 ,2室1厅,南 西北,528,54710
63,简装,甜水园,甜水园北里 ,2室1厅,南 北,419,65964
56,精装,酒仙桥,酒仙桥三街坊 ,2室1厅,南,308,54971
73,简装,北工大,松榆东里 ,2室2厅,西南 东北,415,56295
128,简装,惠新西街,惠新苑 ,2室2厅,南 北,890,69364
71,其他,马家堡,瑞丽江畔 ,1室2厅,西,406,56768
139,精装,北工大,禧福汇 ,3室1厅,南 北,1130,80911
95,简装,后沙峪,江山赋 ,2室2厅,南 北,580,60442
111,简装,方庄,芳城园一区 ,3室1厅,南 北,630,56706
139,精装,东坝,奥林匹克花园四期 ,3室2厅,南 北,860,61733
61,精装,临河里,海棠湾一期 ,1室1厅,西北,345,56189
83,精装,北京南站,东滨河路2号院 ,2室1厅,南 北,557,66915
93,精装,七里庄,西局欣园南区 ,2室2厅,东 北,608,65062
168,其他,北苑,万科星园 ,3室1厅,南,1170,69338
188,精装,回龙观,龙腾苑四区 ,5室2厅,南 北,590,31340
102,精装,潘家园,潘家园南里 ,3室1厅,南,666,64957
105,精装,顺义城,石园东苑 ,3室1厅,南 北,390,36967
66,精装,西三旗,建材城东二里 ,2室1厅,南 北,360,54006
142,精装,万柳,阳春光华家园 ,3室2厅,西南,1780,124878
75,精装,回龙观,万润家园 ,1室1厅,南 北,395,52471
66,精装,南沙滩,懿品阁 ,1室1厅,南,515,77270
224,精装,建国门外,燕华苑 ,3室2厅,东南 西,1300,57886
82,精装,四惠,金地名京 ,2室1厅,东 西,740,89265
82,简装,刘家窑,同仁园 ,2室1厅,东 西,410,49824
86,简装,四惠,凯德锦绣 ,1室1厅,东,750,86317
76,精装,望京,望京西园一区 ,2室1厅,南 北,540,70663
95,简装,良乡,行宫园二里 ,3室1厅,东 南 北,255,26596
90,简装,良乡,北潞芳家园 ,2室1厅,南 北,245,27039
102,其他,知春路,太阳园 ,2室1厅,东 东南,1070,104810
97,精装,大兴其它,上林苑 ,2室1厅,南 北,385,39411
113,精装,大望路,珠江帝景 ,2室1厅,东北,900,79163
92,精装,菜户营,鹏润家园 ,2室2厅,西北,635,68494
113,简装,旧宫,清乐园 ,2室2厅,南 北,418,36835
133,精装,东大桥,新城国际 ,2室1厅,东南,1720,128531
179,精装,朝阳公园,泛海国际碧海园 ,3室2厅,南 西 北,1700,94920
75,其他,天宁寺,广安门外南街 ,2室1厅,东 西,585,77157
84,精装,长阳,长阳半岛怡和路1号院 ,2室1厅,南,350,41509
110,精装,牡丹园,华盛家园 ,3室1厅,西北,880,79531
141,精装,垡头,翠成馨园 ,3室1厅,南 北,630,44432
51,简装,马甸,裕中西里 ,1室1厅,东,643,124855
177,精装,海淀北部新区,冠城大通百旺府 ,4室2厅,南 北,1290,72660
206,精装,天通苑,天通苑东一区 ,3室3厅,南 北,520,25132
223,精装,黄村北,华润公元九里 ,4室2厅,南 北,1350,60365
75,简装,东直门,民安小区东羊管胡同 ,2室1厅,西,760,101132
89,精装,太阳宫,太阳公元 ,2室1厅,南,1080,120968
143,精装,大望路,珠江帝景新博悦 ,4室2厅,南 北,1300,90354
70,其他,旧宫,康乐园 ,2室1厅,南 北,268,37806
92,精装,花乡,银地家园 ,2室1厅,南 北,450,48733
44,毛坯,团结湖,团结湖中路北二条 ,2室1厅,南 北,309.8,69996
67,简装,牛街,青春无限 ,1室0厅,北,450,66677
52,精装,八角,八角北里 ,1室1厅,南,245,46614
56,精装,枣园,清源西里 ,2室1厅,南 北,265,46664
59,精装,木樨地,木樨地 ,2室1厅,北,635,106544
60,简装,马甸,裕中西里 ,2室1厅,东 西,750,123559
125,精装,东坝,奥林匹克花园四期 ,3室2厅,南 北,850,67708
95,简装,方庄,芳城园一区 ,3室1厅,东南,555,57934
58,毛坯,宋家庄,宋庄路12号院 ,2室1厅,南 北,305,52496
104,精装,北苑,北苑家园茉藜园 ,2室1厅,西南 北,550,52814
85,精装,颐和园,邮局宿舍 ,2室2厅,南 北,620,72119
149,简装,百子湾,金海国际南区 ,3室1厅,南 北,920,61416
64,精装,梨园,时尚街区西区 ,2室1厅,东北,310,47936
68,精装,果园,翠屏北里东区 ,2室1厅,南 北,330,48345
84,简装,上地,上地东里 ,3室1厅,南 北,930,109930
56,简装,牡丹园,塔院小区 ,2室1厅,东南,486,85957
81,其他,北苑,中国铁建国际城 ,2室1厅,南,690,84850
95,简装,后沙峪,江山赋 ,2室2厅,南 北,580,60442
111,简装,方庄,芳城园一区 ,3室1厅,南 北,630,56706
79,简装,广渠门,绿景馨园 ,2室1厅,南 北,720,91025
81,精装,北七家,北亚花园 ,2室1厅,南 北,299,36540
138,精装,望京,季景沁园 ,3室1厅,南,1200,86524
68,简装,通州北苑,通典铭居 ,1室1厅,东,330,48444
76,简装,霍营,龙旗广场 ,2室2厅,南 北,360,46906
63,简装,甜水园,甜水园北里 ,2室1厅,南 北,419,65964
56,精装,酒仙桥,酒仙桥三街坊 ,2室1厅,南,308,54971
73,简装,北工大,松榆东里 ,2室2厅,西南 东北,415,56295
128,简装,惠新西街,惠新苑 ,2室2厅,南 北,890,69364
71,其他,马家堡,瑞丽江畔 ,1室2厅,西,406,56768
139,精装,北工大,禧福汇 ,3室1厅,南 北,1130,80911
78,简装,马驹桥,东亚瑞晶苑 ,2室1厅,南,228,28993
111,精装,杨庄,茂华景公院 ,2室1厅,南,760,67918
94,精装,望京,鹿港嘉苑 ,2室1厅,南,845,89551
100,简装,西红门,鸿坤理想城礼域府 ,2室2厅,南,530,52932
119,精装,顺义城,万科四季花城 ,3室1厅,南 北,568,47429
59,精装,玉泉路,玉阜嘉园 ,1室1厅,北,435,73233
88,精装,长阳,首创新悦都 ,3室1厅,南 北,368,41695
47,简装,广安门,朗琴园 ,1室0厅,西南,490,102404
67,简装,北七家,燕城苑南区 ,1室1厅,东南,255,37941
54,精装,马甸,新风南里 ,2室1厅,南 北,757,139927
56,精装,芍药居,芍药居甲2号院 ,2室1厅,东,390,68856
59,精装,小西天,今典花园 ,1室1厅,东,515,86730
172,简装,西红门,宏盛家园 ,4室2厅,南 北,500,29006
90,精装,九棵树(家乐福),大方居 ,2室1厅,南,270,29759
70,精装,亚运村,安苑北里 ,2室2厅,东南,535,76027
73,简装,鲁谷,久筑物业 ,2室1厅,南 北,365,49647
89,精装,管庄,柏林爱乐四期 ,2室1厅,南 北,519,57854
95,精装,长阳,碧波园 ,2室1厅,南 北,311,32505
76,简装,西红门,兴海家园星苑 ,2室1厅,南 北,380,49745
94,简装,顺义城,万科四季花城 ,2室1厅,南 北,420,44648
97,简装,清河,宝盛里 ,3室1厅,南,535,54704
137,简装,北七家,王府温馨公寓 ,3室2厅,南 北,389,28203
80,简装,管庄,管庄西里 ,3室1厅,南 北,378,47015
107,精装,大望路,后现代城 ,2室1厅,东 南,770,71343
77,简装,红庙,慈云寺 ,3室1厅,南 北,420,53881
137,精装,十里堡,珊瑚湾 ,3室1厅,南 北,980,71097
113,毛坯,岳各庄,中堂 ,2室2厅,南 北,750,66161
64,简装,奥林匹克公园,林萃路10号院 ,2室1厅,南 北,450,69263
121,其他,双井,富力城D区 ,3室1厅,东南,1330,109223
88,精装,双井,首城国际 ,3室1厅,南 北,850,95743
91,精装,西红门,鸿坤理想城礼域府 ,2室1厅,东 西,480,52339
90,精装,马家堡,益明园 ,2室1厅,南 北,648,71897
56,简装,惠新西街,惠新里小区 ,2室1厅,南 北,420,74561
41,精装,回龙观,龙泽苑东区 ,1室0厅,西,285,68264
79,精装,马连洼,水利局小区 ,2室1厅,南 北,521,65866
101,简装,回龙观,新龙城 ,2室2厅,南 北,495,48563
75,精装,梨园,时尚街区东区 ,1室1厅,北,320,42497
114,精装,回龙观,流星花园三区 ,3室1厅,南 北,595,51807
59,简装,劲松,劲松五区 ,2室1厅,南 北,370,61977
66,简装,宋家庄,政馨园二区 ,1室1厅,南,310,46505
149,精装,马家堡,丽水园 ,3室2厅,南 西 北,920,61683
81,精装,立水桥,溪城家园 ,2室1厅,南 北,395,48401
92,精装,天通苑,天通西苑二区 ,2室1厅,南,385,41685
125,精装,甘露园,朝阳园 ,2室2厅,东北,750,59914
101,精装,回龙观,龙腾苑二区 ,2室1厅,南 北,455,44621
96,精装,果园,日光清城 ,3室1厅,南,435,45018
60,精装,北工大,平乐园小区 ,2室1厅,南 北,355,58659
41,简装,刘家窑,贾家花园小区 ,1室1厅,南,240,58395
101,简装,西四,太平仓胡同 ,3室1厅,南 北,1419,139941
68,精装,枣园,首邑上城 ,1室1厅,东 北,330,47987
80,精装,四惠,通惠家园 ,2室1厅,东南,470,58736
114,精装,宋家庄,华芳嘉园 ,3室2厅,南 北,628,54915
100,精装,管庄,华龙美树 ,2室1厅,南 北,533,52998
48,精装,顺义城,滨河小区 ,1室1厅,西南,206,42214
87,其他,鲁谷,依翠园 ,2室1厅,东南,455,51852
164,精装,天通苑,天通西苑三区 ,3室2厅,南 北,528,32039
90,精装,西三旗,富力桃园C区 ,2室1厅,南 北,568,62521
122,精装,九棵树(家乐福),靓景明居 ,3室1厅,南 北,585,47943
103,精装,天通苑,天通苑中苑 ,2室1厅,西南,383,36962
68,精装,青塔,建邦枫景 ,2室1厅,东北,335,48664
112,精装,魏公村,韦伯豪家园 ,2室2厅,西南,1050,92987
83,简装,临河里,华业东方玫瑰 ,2室1厅,南 北,415,49844
51,简装,紫竹桥,三虎桥南路8号院 ,2室1厅,南,440,86106
94,简装,中关村,科育小区 ,3室1厅,南 北,1080,113913
62,简装,鲁谷,六合园 ,2室1厅,南 北,327,51938
77,精装,牡丹园,牡丹园东里 ,3室1厅,东 西,708,90886
140,毛坯,奥林匹克公园,林奥嘉园 ,3室2厅,南 北,980,69558
87,简装,西罗园,西罗园三区 ,3室1厅,西南,435,49601
95,精装,西红门,瑞海家园三区 ,2室1厅,南 北,395,41219
103,精装,北苑,亚奥金茂悦 ,2室1厅,南 北,878,84922
91,精装,滨河西区,霁月园 ,2室1厅,东 西,370,40651
110,精装,北苑,北苑家园茉藜园 ,2室1厅,西南,560,50487
68,精装,常营,首开畅心园 ,2室1厅,南 西,289,41927
74,简装,华威桥,南新园 ,2室1厅,西南,425,57301
95,简装,顺义城,万科四季花城 ,2室1厅,南 北,455,47595
86,简装,果园,翠屏北里东区 ,2室1厅,南 北,410,47427
168,精装,天通苑,天通苑北三区 ,3室2厅,南 北,539,31966
58,简装,临河里,DBC加州小镇 ,1室1厅,南,311,52892
76,简装,马坡,佳和宜园 ,2室1厅,南 北,280,36731
127,简装,回龙观,流星花园三区 ,3室2厅,南 北,650,51029
90,简装,北七家,名佳花园四区 ,2室1厅,南 北,319,35206
113,简装,回龙观,北京人家 ,3室2厅,南 北,530,46508
111,精装,广安门,朗琴园 ,2室2厅,南,1243,111932
132,精装,广安门,朗琴园 ,3室1厅,东南,1490,112411
113,精装,岳各庄,珠江峰景 ,2室1厅,东 南,615,54176
94,精装,天通苑,天通西苑三区 ,2室1厅,东南,365,38674
153,精装,北苑,拂林园 ,3室2厅,东南 北,936,60855
130,精装,天通苑,天通苑中苑 ,3室2厅,南 北,525,40317
150,简装,西直门,舒至嘉园 ,3室2厅,南,1200,79555
242,精装,北七家,名流花园 ,6室4厅,南 北,575,23667
101,简装,西二旗,智学苑 ,3室1厅,东 南 西,580,57318
68,简装,杨庄,杨庄北区 ,2室1厅,南 北,330,47910
176,其他,朝阳公园,棕榈泉国际公寓 ,3室2厅,东南,1900,107369
135,简装,观音寺,观音寺南里 ,3室2厅,南 北,450,33260
188,精装,回龙观,龙腾苑四区 ,5室2厅,南 北,590,31340
97,简装,回龙观,龙跃苑东五区 ,2室1厅,南 北,450,46230
79,简装,广渠门,绿景馨园 ,2室1厅,南 北,720,91025
131,简装,上地,上地西里 ,3室1厅,南 北,1250,94964
69,简装,小西天,志强北园 ,2室1厅,南 北,610,87897
91,精装,海淀北部新区,保利西山林语 ,2室1厅,南 北,518,56780
76,精装,北苑,中国铁建国际城 ,2室1厅,南,651,84910
89,简装,成寿寺,四方景园四区 ,2室1厅,南,465,51962
45,精装,大峪,新桥大街甲43号楼 ,2室0厅,东 北,188,41483
56,简装,亚运村,安慧北里雅园 ,2室1厅,南 北,430,76472
37,精装,崇文门,新景家园东区 ,1室0厅,东,450,120903
63,简装,马连道,马连道中里 ,2室1厅,西南,545,85450
89,精装,陶然亭,中海紫御公馆 ,2室2厅,南 北,1080,120027
58,精装,田村,永定路1号院 ,2室1厅,东 西,400,68966
60,简装,甘露园,甘露园西里 ,2室1厅,南,315,51767
53,简装,白石桥,国家气象局 ,2室1厅,南 北,515,95797
117,简装,常营,万象新天二区 ,2室2厅,南 北,655,55797
5,南 北,马驹桥,天鹅堡 ,联排别墅,272.38平米,890,32675
78,简装,马驹桥,东亚瑞晶苑 ,2室1厅,南,228,28993
111,精装,杨庄,茂华景公院 ,2室1厅,南,760,67918
94,精装,望京,鹿港嘉苑 ,2室1厅,南,845,89551
80,简装,双桥,双惠小区 ,2室1厅,南 北,369,45590
95,精装,乔庄,博客园 ,2室1厅,西南,435,45747
83,简装,潞苑,潞潮佳苑 ,2室1厅,南 北,345,41278
72,简装,西红门,同兴园 ,2室1厅,南 北,286,39558
119,精装,四惠,远洋天地一期 ,2室2厅,东南,840,70358
136,精装,管庄,北京新天地 ,3室2厅,南 北,738,54253
99,毛坯,通州北苑,世纪星城三期 ,2室2厅,南 北,526,52860
76,毛坯,杨庄,建西苑南里 ,2室1厅,西南,485,63499
176,其他,朝阳公园,棕榈泉国际公寓 ,3室2厅,东南,1900,107369
150,简装,西直门,舒至嘉园 ,3室2厅,南,1200,79555
135,简装,观音寺,观音寺南里 ,3室2厅,南 北,450,33260
242,精装,北七家,名流花园 ,6室4厅,南 北,575,23667
101,简装,西二旗,智学苑 ,3室1厅,东 南 西,580,57318
96,其他,梨园,时尚街区西区 ,3室1厅,南 西北,415,43068
101,精装,南沙滩,公安局宿舍 ,3室1厅,西北,700,69075
57,简装,上地,马连洼1号院 ,2室1厅,南 北,550,95156
72,简装,朝阳门内,竹杆胡同 ,2室1厅,南 北,780,107453
35,精装,农展馆,农展南里 ,1室1厅,东南,255,70932
89,精装,酒仙桥,阳光上东 ,1室1厅,东北,750,83781
148,精装,三元桥,金星园 ,3室1厅,西南,1370,92194
56,简装,西北旺,百旺新城 ,1室1厅,南,475,83392
87,精装,双井,首城国际 ,2室1厅,南,859,97982
89,精装,门头沟其它,梧桐苑清露园 ,3室1厅,南 北,447,49950
82,简装,中关村,东南小区 ,3室1厅,南 北,950,114874
101,其他,望京,望京花园东区 ,2室1厅,南 西北,698,68445
99,简装,顺义城,石园北区 ,2室1厅,南 北,355,35511
76,简装,东关,京科苑 ,2室1厅,南 北,320,41814
171,精装,九棵树(家乐福),龙湖蔚澜香醍 ,5室3厅,南 北,1480,86525
64,简装,西四,西四北大街156号 ,2室1厅,南,832,128793
68,简装,北七家,燕城苑南区 ,2室1厅,南 北,288,41758
80,精装,望京,望京花园西区 ,2室2厅,西南,551,68456
47,简装,公主坟,翠微中里 ,1室1厅,南,410,86975
129,精装,十里堡,爱这城一期 ,3室2厅,南 北,1050,80801
74,简装,惠新西街,惠新里小区 ,3室1厅,南 北,650,86980
100,精装,五道口,褐石 ,2室2厅,南 北,1250,123873
51,精装,通州其它,润枫领尚 ,3室1厅,东北,310,60500
117,简装,大望路,珠江帝景 ,2室1厅,南,988,83857
118,简装,马坡,鲁能7号院颐景溪园 ,3室2厅,南 北,465,39344
71,简装,望京,南湖中园二区 ,2室1厅,南 西 北,460,64625
108,精装,木樨地,白云观 ,3室1厅,南,1150,105602
95,简装,武夷花园,BOBO自由城 ,2室2厅,南 北,550,57622
167,精装,天通苑,天通西苑三区 ,3室2厅,南 北,540,32253
97,精装,朝青,国美第一城3号院 ,2室2厅,西南,640,65919
75,精装,马家堡,兴琦家园 ,2室1厅,西北,436,57925
90,简装,鲁谷,六合园 ,3室1厅,南 西,456,50476
65,精装,潘家园,潘家园东里 ,2室1厅,东南,382,58099
58,精装,定福庄,金星小区 ,2室1厅,东南,290,49872
64,精装,学院路,建清园 ,2室1厅,南 北,510,79440
93,简装,通州北苑,通典铭居 ,2室1厅,东,460,49299
104,毛坯,天通苑,天通苑中苑 ,2室1厅,南 北,430,41339
64,简装,滨河西区,门头沟月季园 ,2室1厅,南 北,235,36651
71,简装,酒仙桥,芳园里 ,3室1厅,东南 西北,390,54876
173,精装,天通苑,天通西苑三区 ,3室1厅,南 北,510,29382
67,简装,亚运村,安慧里一区 ,3室1厅,南 北,490,72636
62,精装,朝青,青年汇佳园 ,1室2厅,西南,480,76936
114,精装,滨河西区,倚山嘉园 ,3室1厅,东 南 北,425,37177
57,精装,望京,望京西园一区 ,2室1厅,南 北,530,92335
